@relation nomao

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 {1,2}
@attribute V8 {1,2}
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 {1,2,3}
@attribute V16 {1,2,3}
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 {1,2,3}
@attribute V24 {1,2,3}
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 {1,2,3}
@attribute V32 {1,2,3}
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 {1,2,3}
@attribute V40 {1,2,3}
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 {1,2,3}
@attribute V48 {1,2,3}
@attribute V49 numeric
@attribute V50 numeric
@attribute V51 numeric
@attribute V52 numeric
@attribute V53 numeric
@attribute V54 numeric
@attribute V55 {1,2,3}
@attribute V56 {1,2,3}
@attribute V57 numeric
@attribute V58 numeric
@attribute V59 numeric
@attribute V60 numeric
@attribute V61 numeric
@attribute V62 numeric
@attribute V63 {1,2,3}
@attribute V64 {1,2,3}
@attribute V65 numeric
@attribute V66 numeric
@attribute V67 numeric
@attribute V68 numeric
@attribute V69 numeric
@attribute V70 numeric
@attribute V71 {1,2,3}
@attribute V72 {1,2,3}
@attribute V73 numeric
@attribute V74 numeric
@attribute V75 numeric
@attribute V76 numeric
@attribute V77 numeric
@attribute V78 numeric
@attribute V79 {1,2,3}
@attribute V80 {1,2,3}
@attribute V81 numeric
@attribute V82 numeric
@attribute V83 numeric
@attribute V84 numeric
@attribute V85 numeric
@attribute V86 numeric
@attribute V87 {1,2,3}
@attribute V88 {1,2,3}
@attribute V89 numeric
@attribute V90 numeric
@attribute V91 numeric
@attribute V92 {1,2,3}
@attribute V93 numeric
@attribute V94 numeric
@attribute V95 numeric
@attribute V96 {1,2,3}
@attribute V97 numeric
@attribute V98 numeric
@attribute V99 numeric
@attribute V100 {1,2,3}
@attribute V101 numeric
@attribute V102 numeric
@attribute V103 numeric
@attribute V104 {1,2,3}
@attribute V105 numeric
@attribute V106 numeric
@attribute V107 numeric
@attribute V108 {1,2,3}
@attribute V109 numeric
@attribute V110 numeric
@attribute V111 numeric
@attribute V112 {1,2,3}
@attribute V113 numeric
@attribute V114 numeric
@attribute V115 numeric
@attribute V116 {1,2,3}
@attribute V117 numeric
@attribute V118 numeric
@attribute Class {1,2}

@data
1,0.666667,0.8,0.8,0.357143,0.818182,2,1,1,1,1,1,1,1,3,3,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,1,0.428571,0.6,0.6,0.414634,0.428571,3,2,1,0.428571,0.6,0.6,0.414634,0.428571,3,2,1,1,1,1,1,1,3,3,0.999758,0.999758,0.999758,0.999758,0.999758,0.999758,1,1,1,1,1,3,0.530065,0.760775,0.647217,1,0.000032,0.428571,0.181818,2,0.990055,0.444444,0.1875,2,0.991558,0.5,0.222222,2,0.990055,0.444444,0.1875,2,0.991558,0.5,0.222222,2,0.999827,0.999827,2
1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,3,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.777778,0.777778,0.866667,0.814815,0.869565,0.745098,2,2,0.888889,0.888889,0.925926,0.916667,0.918367,0.877551,2,2,1,1,1,1,1,1,3,3,0.999758,0.999758,0.999758,0.999758,0.999758,0.999758,1,1,1,1,1,3,0.530065,0.760775,0.647217,1,1,1,1,3,0.999979,0.666667,0.461538,2,0.999992,0.9,0.571429,2,0.999912,0.625,0.384615,2,0.999877,0.7,0.4,2,1,1,2
1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,3,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.714286,0.555556,0.771875,0.666667,0.755556,0.596154,2,2,0.714286,0.555556,0.771875,0.666667,0.755556,0.596154,2,2,0,0,0.8,0.333333,0.8,0.333333,2,2,0.999758,0.999758,0.999758,0.999758,0.999758,0.999758,1,1,1,1,1,3,0.530065,0.760775,0.647217,1,1,1,1,3,0.999776,0.666667,0.357143,2,0.994248,0.3,0.157895,2,0.999776,0.666667,0.357143,2,0.994248,0.3,0.157895,2,0.999966,0.999966,2
1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,3,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.857143,0.666667,0.78125,0.75,0.76087,0.68,2,2,0.571429,0.444444,0.688542,0.572917,0.693878,0.526316,2,2,0,0,0.8,0.333333,0.8,0.333333,2,2,0.999758,0.999758,0.999758,0.999758,0.999758,0.999758,1,1,1,1,1,3,0.530065,0.760775,0.647217,1,1,1,1,3,0.999755,0.555556,0.333333,2,0.994256,0.3,0.157895,2,0.999688,0.555556,0.357143,2,0.994126,0.3,0.166667,2,0.999967,0.999965,2
1,1,1,1,0.2,1,2,2,1,1,1,1,1,1,3,3,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,1,0.428571,0.6,0.6,0.435897,0.45,3,2,0.333333,0.142857,0.446667,0.316667,0.372093,0.291667,2,2,0,0,0.8,0.333333,0.8,0.333333,2,2,0.999758,0.999758,0.999758,0.999758,0.999758,0.999758,1,1,1,1,1,3,0.530065,0.760775,0.647217,1,0.000032,0.428571,0.166667,2,0.987837,0.333333,0.176471,2,0.99041,0.4,0.166667,2,0.987853,0.444444,0.1875,2,0.990421,0.4,0.166667,2,0.999755,0.999755,2
1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,3,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.666667,0.285714,0.466667,0.45,0.395349,0.377778,2,2,0.333333,0.142857,0.446667,0.316667,0.372093,0.291667,2,2,0,0,0.8,0.333333,0.8,0.333333,2,2,0.999758,0.999758,0.999758,0.999758,0.999758,0.999758,1,1,1,1,1,3,0.530065,0.760775,0.647217,1,0.000032,0.428571,0.166667,2,0.987837,0.333333,0.176471,2,0.99041,0.4,0.166667,2,0.987858,0.333333,0.2,2,0.990373,0.4,0.2,2,0.999755,0.999754,2
1,1,1,1,0.2,1,2,2,1,1,1,1,1,1,3,3,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.666667,0.285714,0.58,0.466667,0.410256,0.348837,2,2,0.666667,0.285714,0.58,0.466667,0.410256,0.348837,2,2,0,0,0.8,0.333333,0.8,0.333333,2,2,0.999758,0.999758,0.999758,0.999758,0.999758,0.999758,1,1,1,1,1,3,0.530065,0.760775,0.647217,1,0.000032,0.428571,0.166667,2,0.987853,0.444444,0.1875,2,0.990422,0.4,0.157895,2,0.987853,0.444444,0.1875,2,0.990422,0.4,0.157895,2,0.999755,0.999755,2
1,1,1,1,0.2,1,2,2,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.666667,0.333333,0.444444,0.444444,0.305556,0.375,2,2,0.333333,0.142857,0.446667,0.316667,0.372093,0.291667,2,2,0,0,0.8,0.333333,0.8,0.333333,2,2,0.999758,0.999758,0.999758,0.999758,0.999758,0.999758,1,1,1,1,1,3,0.530065,0.760775,0.647217,1,0.000032,0.428571,0.166667,2,0.987837,0.333333,0.176471,2,0.99041,0.4,0.166667,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,0.999755,0.979322,2
1,1,1,1,0.2,1,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.857143,0.857143,0.904762,0.892857,0.906977,0.866667,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,3,0.530065,0.760775,0.647217,1,1,1,1,3,1,1,1,3,1,1,1,3,0.999995,0.75,0.545455,2,0.999951,0.777778,0.7,2,1,1,2
1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,3,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.857143,0.857143,0.971429,0.904762,0.974359,0.860465,2,2,0.857143,0.857143,0.904762,0.892857,0.906977,0.866667,2,2,1,1,1,1,1,1,3,3,0.999758,0.999758,0.999758,0.999758,0.999758,0.999758,1,1,1,1,1,3,0.530065,0.760775,0.647217,1,1,1,1,3,0.999984,0.555556,0.266667,2,0.999988,0.7,0.5,2,1,1,1,3,1,0.9,0.75,2,1,1,2
1,1,1,1,1,1,2,2,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,1,0.857143,0.923077,0.923077,0.923077,0.925,3,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,3,0.530065,0.760775,0.647217,1,1,1,1,3,1,1,1,3,1,1,1,3,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1,0.979322,2
1,1,1,1,0.2,1,2,2,1,1,1,1,1,1,3,3,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.714286,0.714286,0.87619,0.797619,0.883721,0.75,2,2,0.857143,0.857143,0.904762,0.892857,0.906977,0.866667,2,2,1,1,1,1,1,1,3,3,0.999758,0.999758,0.999758,0.999758,0.999758,0.999758,1,1,1,1,1,3,0.530065,0.760775,0.647217,1,1,1,1,3,0.999984,0.555556,0.266667,2,0.999988,0.7,0.5,2,0.999995,0.75,0.545455,2,0.999951,0.7,0.636364,2,1,1,2
1,1,1,1,0.2,1,2,2,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,1,0.857143,0.923077,0.923077,0.837209,0.840909,3,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,3,0.530065,0.760775,0.647217,1,1,1,1,3,1,1,1,3,1,1,1,3,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1,0.979322,2
1,1,1,1,1,1,2,2,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.833333,0.714286,0.892308,0.820513,0.897436,0.790698,2,2,0.857143,0.857143,0.904762,0.892857,0.906977,0.866667,2,2,1,1,1,1,1,1,3,3,0.999758,0.999758,0.999758,0.999758,0.999758,0.999758,1,1,1,1,1,3,0.530065,0.760775,0.647217,1,1,1,1,3,0.999984,0.555556,0.266667,2,0.999988,0.7,0.5,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1,0.979322,2
1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,3,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.875,0.875,0.916667,0.90625,0.911111,0.888889,2,2,1,1,1,1,1,1,3,3,0.999758,0.999758,0.999758,0.999758,0.999758,0.999758,1,1,1,1,1,3,0.530065,0.760775,0.647217,1,1,1,1,3,1,0.777778,0.583333,2,0.999986,0.8,0.5,2,1,0.777778,0.583333,2,0.999985,0.8,0.5,2,1,1,2
1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,3,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.875,0.875,0.916667,0.90625,0.911111,0.888889,2,2,1,1,1,1,1,1,3,3,0.999758,0.999758,0.999758,0.999758,0.999758,0.999758,1,1,1,1,1,3,0.530065,0.760775,0.647217,1,1,1,1,3,1,0.777778,0.583333,2,0.999986,0.8,0.5,2,1,1,1,3,1,0.9,0.818182,2,1,1,2
1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,3,0.530065,0.760775,0.647217,1,1,1,1,3,1,1,1,3,1,1,1,3,1,0.777778,0.583333,2,0.999985,0.7,0.5,2,1,1,2
1,1,1,1,0.444444,1,2,2,1,1,1,1,1,1,3,3,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,1,0.5,0.666667,0.666667,0.425,0.461538,3,2,1,0.5,0.666667,0.666667,0.425,0.461538,3,2,1,1,1,1,1,1,3,3,0.999758,0.999758,0.999758,0.999758,0.999758,0.999758,1,1,1,1,1,3,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,0.984781,0.333333,0.176471,2,0.990542,0.5,0.222222,2,0.984781,0.333333,0.176471,2,0.990542,0.5,0.222222,2,0.99967,0.99967,2
1,1,1,1,0.444444,1,2,2,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.666667,0.333333,0.5,0.488889,0.282051,0.425,2,2,0.666667,0.333333,0.546296,0.522222,0.386364,0.395349,2,2,1,1,1,1,1,1,3,3,0.999758,0.999758,0.999758,0.999758,0.999758,0.999758,1,1,1,1,1,3,1,1,1,3,0.000032,0.428571,0.333333,2,0.984781,0.333333,0.176471,2,0.990542,0.5,0.222222,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,0.99967,0.979322,2
1,1,1,1,1,1,2,2,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.833333,0.833333,0.833333,0.833333,0.875,0.95,2,2,0.833333,0.833333,0.888889,0.875,0.909091,0.883721,2,2,1,1,1,1,1,1,3,3,0.999758,0.999758,0.999758,0.999758,0.999758,0.999758,1,1,1,1,1,3,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,1,1,1,3,1,1,1,3,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1,0.979322,2
1,0.5,0.666667,0.666667,0.375,0.375,2,1,1,1,1,1,1,1,3,3,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.999758,0.999758,0.999758,0.999758,0.999758,0.999758,1,1,1,1,1,3,0.530065,0.760775,0.647217,1,1,1,1,3,1,1,1,3,1,1,1,3,1,1,1,3,1,1,1,3,1,1,2
1,0.5,0.666667,0.666667,0.352941,0.388889,2,1,1,1,1,1,1,1,3,3,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,1,1,1,1,1,1,3,3,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.833333,0.714286,0.892308,0.820513,0.891892,0.775,2,2,0.833333,0.714286,0.892308,0.820513,0.891892,0.775,2,2,0,0,0.8,0.333333,0.8,0.333333,2,2,0.999758,0.999758,0.999758,0.999758,0.999758,0.999758,1,1,1,1,1,3,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,1,1,1,3,1,1,1,3,1,1,1,3,1,1,1,3,1,1,2
0,0,0.245714,0,0.166667,0,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.714286,0.714286,0.842857,0.761905,0.842105,0.744186,2,2,0.857143,0.75,0.844444,0.833333,0.863636,0.822222,2,2,1,1,1,1,1,1,3,3,0.999758,0.999758,0.999758,0.999758,0.999758,0.999758,1,1,1,1,1,3,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,0.999849,0.555556,0.333333,2,0.996778,0.5,0.294118,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,0.99999,0.979322,2
0.5,0.5,0.8,0.55,0.818182,0.4375,1,1,1,1,1,1,1,1,3,3,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.999758,0.999758,0.999758,0.999758,0.999758,0.999758,1,1,1,1,1,3,0.530065,0.760775,0.647217,1,1,1,1,3,1,1,1,3,1,1,1,3,1,1,1,3,1,1,1,3,1,1,2
0.666667,0.666667,0.666667,0.666667,0.615385,0.6875,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,1,0.875,0.933333,0.933333,0.765957,0.765957,3,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,3,0.530065,0.760775,0.647217,1,1,1,1,3,1,1,1,3,1,1,1,3,1,1,1,3,1,1,1,3,1,1,2
1,0.75,0.857143,0.857143,0.8,0.8125,2,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.8,0.5,0.705128,0.659341,0.659574,0.6,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,3,0.530065,0.760775,0.647217,1,1,1,1,3,1,1,1,3,1,1,1,3,0.999998,0.75,0.545455,2,0.999999,0.777778,0.636364,2,1,1,2
1,0.75,0.857143,0.857143,0.8,0.8125,2,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,0.6,0.75,0.75,0.761905,0.772727,3,2,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.833333,0.625,0.742857,0.738095,0.723404,0.6875,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,3,0.530065,0.760775,0.647217,1,1,1,1,3,1,1,1,3,1,1,1,3,1,0.888889,0.727273,2,1,0.9,0.75,2,1,1,2
1,0.75,0.857143,0.857143,0.866667,0.875,2,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.8,0.571429,0.694444,0.666667,0.5,0.604651,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,3,0.530065,0.760775,0.647217,1,1,1,1,3,1,1,1,3,1,1,1,3,0.999998,0.75,0.545455,2,0.999999,0.777778,0.636364,2,1,1,2
1,0.75,0.857143,0.857143,0.866667,0.875,2,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,1,1,1,1,1,1,3,3,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.833333,0.714286,0.769231,0.769231,0.777778,0.794872,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,3,0.530065,0.760775,0.647217,1,1,1,1,3,1,1,1,3,1,1,1,3,1,0.888889,0.727273,2,1,0.9,0.75,2,1,1,2
0.333333,0.333333,0.785714,0.597222,0.8,0.5,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,1,0.875,0.933333,0.933333,0.923077,0.923077,3,2,0.875,0.875,0.916667,0.90625,0.906977,0.863636,2,2,1,1,1,1,1,1,3,3,0.999758,0.999758,0.999758,0.999758,0.999758,0.999758,1,1,1,1,1,3,0.530065,0.760775,0.647217,1,1,1,1,3,0.999979,0.75,0.545455,2,0.999997,0.7,0.583333,2,0.999998,0.75,0.545455,2,0.999999,0.777778,0.636364,2,1,1,2
1,1,1,1,1,1,2,2,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.8,0.666667,0.787879,0.772727,0.705882,0.717949,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,3,0.530065,0.760775,0.647217,1,1,1,1,3,1,1,1,3,1,1,1,3,0.999998,0.666667,0.5,2,0.999999,0.7,0.583333,2,1,1,2
